1986-01-25T04:00:47.921Z,26860,23,  1,1,  -4.101,  -1.703,  -1.347,   4.640,   4.640, -16.873, 202.552,   0.005,   0.003,   0.003,  5,        
1986-01-25T04:01:35.921Z,26860,24,  1,1,  -4.090,  -1.718,  -1.345,   4.635,   4.635, -16.867, 202.787,   0.008,   0.004,   0.003,  5,        
1986-01-25T04:02:23.921Z,26860,25,  1,1,  -4.071,  -1.722,  -1.347,   4.620,   4.620, -16.944, 202.926,   0.007,   0.003,   0.004,  5,        
1986-01-25T04:03:11.921Z,26860,26,  1,1,  -4.061,  -1.717,  -1.334,   4.607,   4.607, -16.832, 202.921,   0.004,   0.002,   0.007,  5,        
1986-01-25T04:03:59.921Z,26860,27,  1,1,  -4.048,  -1.704,  -1.322,   4.587,   4.587, -16.753, 202.834,   0.003,   0.004,   0.005,  5,        
1986-01-25T04:04:47.921Z,26860,28,  1,1,  -4.022,  -1.708,  -1.316,   4.564,   4.564, -16.758, 203.008,   0.011,   0.005,   0.002,  5,        
1986-01-25T04:05:35.921Z,26860,29,  1,1,  -4.007,  -1.719,  -1.317,   4.554,   4.554, -16.804, 203.216,   0.004,   0.003,   0.003,  5,        
1986-01-25T04:06:23.921Z,26860,30,  1,1,  -3.993,  -1.711,  -1.307,   4.537,   4.537, -16.740, 203.198,   0.002,   0.004,   0.002,  5,        
1986-01-25T04:07:11.921Z,26860,31,  1,1,  -3.976,  -1.710,  -1.301,   4.519,   4.519, -16.726, 203.266,   0.008,   0.007,   0.003,  5,        
1986-01-25T04:07:59.921Z,26860,32,  1,1,  -3.957,  -1.693,  -1.294,   4.495,   4.495, -16.736, 203.167,   0.005,   0.006,   0.006,  5,        
1986-01-25T04:08:47.921Z,26860,33,  1,1,  -3.958,  -1.697,  -1.287,   4.494,   4.494, -16.642, 203.208,   0.007,   0.003,   0.006,  5,        
1986-01-25T04:09:35.921Z,26860,34,  1,1,  -3.950,  -1.701,  -1.279,   4.487,   4.487, -16.566, 203.297,   0.007,   0.004,   0.005,  5,        
1986-01-25T04:10:23.921Z,26860,35,  1,1,  -3.938,  -1.707,  -1.270,   4.476,   4.476, -16.490, 203.435,   0.004,   0.005,   0.008,  5,        
1986-01-25T04:11:11.921Z,26860,36,  1,1,  -3.926,  -1.713,  -1.275,   4.469,   4.469, -16.577, 203.571,   0.006,   0.006,   0.006,  5,        
1986-01-25T04:11:59.921Z,26860,37,  1,1,  -3.903,  -1.701,  -1.253,   4.439,   4.439, -16.404, 203.549,   0.006,   0.003,   0.011,  5,        
1986-01-25T04:12:47.921Z,26860,38,  1,1,  -3.883,  -1.705,  -1.254,   4.422,   4.422, -16.477, 203.708,   0.008,   0.003,   0.004,  5,        
1986-01-25T04:13:35.920Z,26860,39,  1,1,  -3.874,  -1.698,  -1.252,   4.411,   4.411, -16.493, 203.676,   0.003,   0.004,   0.002,  5,        
1986-01-25T04:14:23.920Z,26860,40,  1,1,  -3.853,  -1.704,  -1.246,   4.393,   4.393, -16.472, 203.853,   0.009,   0.006,   0.004,  5,        
1986-01-25T04:15:11.920Z,26860,41,  1,1,  -3.836,  -1.697,  -1.242,   4.374,   4.374, -16.497, 203.868,   0.009,   0.006,   0.005,  5,        
1986-01-25T04:15:59.920Z,26860,42,  1,1,  -3.817,  -1.701,  -1.239,   4.359,   4.359, -16.518, 204.014,   0.003,   0.007,   0.004,  5,        
1986-01-25T04:16:47.920Z,26860,43,  1,1,  -3.798,  -1.710,  -1.229,   4.343,   4.343, -16.437, 204.241,   0.006,   0.005,   0.006,  5,        
1986-01-25T04:17:35.920Z,26860,44,  1,1,  -3.789,  -1.701,  -1.217,   4.328,   4.328, -16.338, 204.173,   0.005,   0.004,   0.005,  5,        
1986-01-25T04:18:23.920Z,26860,45,  1,1,  -3.774,  -1.700,  -1.215,   4.314,   4.314, -16.365, 204.244,   0.008,   0.006,   0.004,  5,        
1986-01-25T04:19:11.920Z,26860,46,  1,1,  -3.763,  -1.699,  -1.214,   4.303,   4.303, -16.387, 204.300,   0.005,   0.004,   0.006,  5,        
1986-01-25T04:19:59.920Z,26860,47,  1,1,  -3.742,  -1.701,  -1.210,   4.285,   4.285, -16.410, 204.446,   0.005,   0.006,   0.007,  5,        
1986-01-25T04:20:47.920Z,26860,48,  1,1,  -3.732,  -1.697,  -1.205,   4.273,   4.273, -16.375, 204.445,   0.004,   0.004,   0.004,  5,        
1986-01-25T04:21:35.920Z,26860,49,  1,1,  -3.726,  -1.682,  -1.192,   4.258,   4.258, -16.253, 204.294,   0.003,   0.007,   0.006,  5,        
1986-01-25T04:22:23.920Z,26860,50,  1,1,  -3.716,  -1.676,  -1.178,   4.243,   4.243, -16.126, 204.283,   0.006,   0.004,   0.004,  5,        
1986-01-25T04:23:11.920Z,26860,51,  1,1,  -3.701,  -1.682,  -1.177,   4.232,   4.232, -16.141, 204.442,   0.004,   0.002,   0.004,  5,        
1986-01-25T04:23:59.920Z,26860,52,  1,1,  -3.681,  -1.682,  -1.181,   4.216,   4.216, -16.262, 204.552,   0.007,   0.005,   0.007,  5,        
1986-01-25T04:24:47.920Z,26860,53,  1,1,  -3.680,  -1.674,  -1.166,   4.208,   4.208, -16.082, 204.462,   0.004,   0.004,   0.004,  5,        
1986-01-25T04:25:35.920Z,26860,54,  1,1,  -3.668,  -1.674,  -1.157,   4.195,   4.195, -16.014, 204.526,   0.009,   0.004,   0.003,  5,        
1986-01-25T04:26:23.920Z,26860,55,  1,1,  -3.649,  -1.679,  -1.155,   4.180,   4.180, -16.036, 204.705,   0.007,   0.003,   0.006,  5,        
1986-01-25T04:27:11.920Z,26860,56,  1,1,  -3.643,  -1.681,  -1.147,   4.173,   4.173, -15.947, 204.774,   0.005,   0.002,   0.004,  5,        
1986-01-25T04:27:59.919Z,26860,57,  1,1,  -3.633,  -1.669,  -1.137,   4.157,   4.157, -15.873, 204.675,   0.006,   0.007,   0.008,  5,        
1986-01-25T04:28:47.919Z,26860,58,  1,1,  -3.609,  -1.670,  -1.129,   4.133,   4.133, -15.846, 204.836,   0.008,   0.004,   0.005,  5,        
1986-01-25T04:29:35.919Z,26860,59,  1,1,  -3.597,  -1.678,  -1.125,   4.125,   4.125, -15.820, 205.006,   0.005,   0.005,   0.003,  5,        
